,id,content,content_clean,sentiment,subjectivity,polarity,analysis
488,UgxkILTytSHNYDi1LEx4AaABAg.9cIzjYGqExs9cMw4TlX8pi,"@HYPER CARRY I think you mean Italian, although French is of course similar", CARRY I think you mean Italian although French is of course similar,3,0.271875,-0.078125,Negative
489,UgxkILTytSHNYDi1LEx4AaABAg.9cIzjYGqExs9cMbjH4Ptk4,"just so you know, Centodieci means ONE HUNDRED TEN in french",just so you know Centodieci means ONE HUNDRED TEN in french,1,0.0,0.0,Neutral
490,UgxFDts_uHHCIfHp_Rl4AaABAg,"thanks for delivery guys
big up !","thanks for delivery guys
big up ",5,0.15000000000000002,0.1,Positive
491,Ugzh_0HYF21DSPq2lXF4AaABAg,A great way to go from A to B,A great way to go from A to B,5,0.75,0.8,Positive
492,Ugz0KgmqAEaDkBijdVh4AaABAg,Stunning! Art piece.,Stunning Art piece,5,1.0,0.5,Positive
493,UgwrJTh9xgqmaAxauBx4AaABAg,I get the reason why they went with that design but the front just looks too oddly shaped for me,I get the reason why they went with that design but the front just looks too oddly shaped for me,3,0.25,-0.16666666666666666,Negative
494,Ugx-x63-mRY2Y73wG-V4AaABAg,An absolutely stunning car ❤‍🔥,An absolutely stunning car ❤‍🔥,5,1.0,0.5,Positive
495,Ugx-x63-mRY2Y73wG-V4AaABAg.9cFe00HaVGb9cJ2ygsnFo4,Agreed,Agreed,4,0.0,0.0,Neutral
496,UgyAXRL_Qri7iQLCoZ94AaABAg,For such a high end brand and a video announcement I expected some fireworks or some shit when delivering it. Cmon Bugatti LOL,For such a high end brand and a video announcement I expected some fireworks or some shit when delivering it Cmon Bugatti LOL,4,0.5880000000000001,0.132,Positive
497,UgzK2-dcC0EsSrzkP0B4AaABAg,"I would like it to be with the same profile and more faithful to the old EB110 but with new optics and engine technology, that would be a real success and tribute.",I would like it to be with the same profile and more faithful to the old EB110 but with new optics and engine technology that would be a real success and tribute,4,0.2559090909090909,0.23727272727272725,Positive
498,UgxLWn1_Q7FfeWDeMqN4AaABAg,I guess I will never learn to appreciate this brand,I guess I will never learn to appreciate this brand,2,0.0,0.0,Neutral
499,UgywMSuKr2uze2U5K8J4AaABAg,"Looks like you wouldn’t want to stand too close to it on start up, you’d get sucked into the intake",Looks like you wouldn’t want to stand too close to it on start up you’d get sucked into the intake,3,0.0,0.0,Neutral
500,UgyXoufIFqiNIfX_Qb14AaABAg,OMG J'adore la configuration ! 🤩🤩,OMG Jadore la configuration  🤩🤩,5,0.0,0.0,Neutral
501,UgyXoufIFqiNIfX_Qb14AaABAg.9cFJg1SyTxr9cFSDe9KkNO,17,17,3,0.0,0.0,Neutral
502,Ugz6PB2G0UiLOI68m4t4AaABAg,That’s just another type of baller shit 🔥✊🏾,That’s just another type of baller shit 🔥✊🏾,1,0.8,-0.2,Negative
503,UgyjkwTliKEgRQCfT4d4AaABAg,Finally the Bugatti arrived at my house. I mean castle. Thanks bugatti for using prime delivery.,Finally the Bugatti arrived at my house I mean castle Thanks bugatti for using prime delivery,5,0.6291666666666667,-0.0375,Negative
504,Ugws5cRSqdCKUkxW7gZ4AaABAg,Finally we see the interior,Finally we see the interior,4,1.0,0.0,Neutral
505,Ugwp2sWqRssGDV3LAMV4AaABAg,I just love it 💙.,I just love it 💙,5,0.6,0.5,Positive
506,UgyPP2fpulbI-URwPpt4AaABAg,It looks spectacular!!!  Love the blue color.😍😍😍,It looks spectacular  Love the blue color😍😍😍,5,0.5333333333333333,0.3666666666666667,Positive
507,UgwdYfrxlr5yW9sFkEh4AaABAg,Tbh I'm loving that old model more,Tbh Im loving that old model more,5,0.5499999999999999,0.39999999999999997,Positive
508,UgzMUhpU_iUzfeBn2r54AaABAg,What is he actually gonna do with that thing 😹😹. Too fast for any road,What is he actually gonna do with that thing 😹😹 Too fast for any road,1,0.35,0.1,Positive
509,Ugzysvm0jm68fLjvGPd4AaABAg,I will 100% take the eb110 over the other one. Just has better lines. And looks better,I will 100 take the eb110 over the other one Just has better lines And looks better,2,0.4583333333333333,0.2916666666666667,Positive
510,UgxkIrEdTKidBuBInEt4AaABAg,"Sir, the vehicle is available in 3 colors: blue, blue or blue. Which color do you prefer? Blue? Excellent choice!",Sir the vehicle is available in 3 colors blue blue or blue Which color do you prefer Blue Excellent choice,5,0.3,0.2333333333333333,Positive
511,UgyoiQ_CJxREKdRD4UF4AaABAg,Just ordered mine 👍,Just ordered mine 👍,5,0.0,0.0,Neutral
512,Ugx-VM0j5MvkXrVMQ9V4AaABAg,Great! Now it can sit inside a garage for the rest of time.,Great Now it can sit inside a garage for the rest of time,5,0.75,0.8,Positive
513,Ugz-pWWQCyB8paG8XPx4AaABAg,"This is not a car anymore, this is a piece of art.",This is not a car anymore this is a piece of art,5,0.0,0.0,Neutral
514,Ugwl3MXUxuBrYBAOiYt4AaABAg,"Wow,i wonder how many cans and bottles i have to recycle to buy this masterpiece..",Wowi wonder how many cans and bottles i have to recycle to buy this masterpiece,5,0.5,0.5,Positive
515,Ugwb4UNpbkoOwET9K1h4AaABAg,I glad that he finally afford that,I glad that he finally afford that,5,1.0,0.25,Positive
516,UgxqeUXjeW9UfdcPkNZ4AaABAg,Never seen such beautiful car,Never seen such beautiful car,5,0.75,0.425,Positive
517,Ugxh9P9nvVdil5aq2Ml4AaABAg,Such a beautiful car,Such a beautiful car,5,0.75,0.425,Positive
518,UgypPS1-NZvBE9HQn914AaABAg,"Probably stating the obvious, but we all do realize that Centodieci means 110 right? It's a spectacularly gorgeous, modern interpretation of the iconic EB110! 

Completely off topic: while I love the Molsheim chateau, I visited there and was shocked that it's right opposite an industrial area with a McDonalds right across the street from the driveway to the chateau. Check on streetview. I thought the place was in the middle of the countryside. They do a great job on the angle of the drone shots to keep that out of sight lol","Probably stating the obvious but we all do realize that Centodieci means 110 right Its a spectacularly gorgeous modern interpretation of the iconic EB110 

Completely off topic while I love the Molsheim chateau I visited there and was shocked that its right opposite an industrial area with a McDonalds right across the street from the driveway to the chateau Check on streetview I thought the place was in the middle of the countryside They do a great job on the angle of the drone shots to keep that out of sight lol",4,0.5040816326530612,0.2683673469387755,Positive
519,Ugy-8fU7mi77S1dtpHp4AaABAg,I like those colors and the design every bugatti especially divo project😩🔥,I like those colors and the design every bugatti especially divo project😩🔥,5,1.0,0.0,Neutral
520,Ugy-8fU7mi77S1dtpHp4AaABAg.9cFKbtFJE2M9cFSX7t_Byq,39,39,3,0.0,0.0,Neutral
521,Ugwfuo-fADme7gMxti54AaABAg,"¿Cuánto cuesta la primera ""puesta a punto "" en Euros? Gracias!
BCN","¿Cuánto cuesta la primera puesta a punto  en Euros Gracias
BCN",1,0.0,0.0,Neutral
522,UgyNHKJQIf36Wy-BCOx4AaABAg,Wow...another fantastic Bugatti hits the road.,Wowanother fantastic Bugatti hits the road,5,0.9,0.4,Positive
523,UgzJFyi-6wYk8l_pcK14AaABAg,Why can't they call it the EB110B for old time's sake? It has a very strong resemblance to the other car as well.,Why cant they call it the EB110B for old times sake It has a very strong resemblance to the other car as well,3,0.5094444444444445,0.17944444444444443,Positive
524,UgzuB-J4iq1y2SkvUNp4AaABAg,Design perfect of perfect 👍,Design perfect of perfect 👍,5,1.0,1.0,Positive
525,UgycfF9AjgkzvOJ1wfl4AaABAg,"Congratulations to you All, I love the color. Well done! 👍🏾🤛🏾",Congratulations to you All I love the color Well done 👍🏾🤛🏾,5,0.6,0.5,Positive
526,UgycfF9AjgkzvOJ1wfl4AaABAg.9cFJqnhCIIG9cHshrZ-a0I,I didn’t mean it as an offence,I didn’t mean it as an offence,1,0.6875,-0.3125,Negative
527,UgycfF9AjgkzvOJ1wfl4AaABAg.9cFJqnhCIIG9cFy0bUbnru,@SHS Plays so? he said he loves the color, Plays so he said he loves the color,4,0.0,0.0,Neutral
528,UgycfF9AjgkzvOJ1wfl4AaABAg.9cFJqnhCIIG9cFtXBkir4h,It is the color Bugatti use the Most : Blue 🔵,It is the color Bugatti use the Most  Blue 🔵,5,0.3,0.25,Positive
529,UgycfF9AjgkzvOJ1wfl4AaABAg.9cFJqnhCIIG9cFWq3B7QbQ,There is only one colour lol,There is only one colour lol,1,0.85,0.4,Positive
530,UgycfF9AjgkzvOJ1wfl4AaABAg.9cFJqnhCIIG9cFSN0Je5cP,28,28,4,0.0,0.0,Neutral
531,UgyqOWPv_bN1I8-VpVx4AaABAg,Art at it’s finest,Art at it’s finest,5,0.0,0.0,Neutral
532,UgxW_COU5DgRMsbC46N4AaABAg,imagine how many good things you could do with 4.4 million dollars if u didnt spend it on a car.,imagine how many good things you could do with 44 million dollars if u didnt spend it on a car,1,0.55,0.6,Positive
533,Ugx1TyfSGZTDFsMPbI54AaABAg,Beautiful...them interior door latches  tho....very golf R,Beautifulthem interior door latches  thovery golf R,5,0.0,0.0,Neutral
534,UgwkKAVHIgK_JZbEpPx4AaABAg,Amazing 😍,Amazing 😍,5,0.9,0.6000000000000001,Positive
535,UgyCQuKK3mD0sRp1gEJ4AaABAg,The front of this car is just wow... what a masterpiece,The front of this car is just wow what a masterpiece,5,1.0,0.1,Positive
536,UgyCQuKK3mD0sRp1gEJ4AaABAg.9cFhsegZAks9cMIbjB13iX,I speak french so it is normal if I make mistake,I speak french so it is normal if I make mistake,3,0.32499999999999996,0.075,Positive
537,UgyCQuKK3mD0sRp1gEJ4AaABAg.9cFhsegZAks9cMDzbU2aeQ,😂🤣😂🤣😂🤣😂🤣,😂🤣😂🤣😂🤣😂🤣,5,0.0,0.0,Neutral
538,UgyCQuKK3mD0sRp1gEJ4AaABAg.9cFhsegZAks9cFwL8tO3a8,@É. Lemyre is*,É Lemyre is,3,0.0,0.0,Neutral
539,UgyCQuKK3mD0sRp1gEJ4AaABAg.9cFhsegZAks9cFtG6tWuom,Every Bugatti are a masterpiece,Every Bugatti are a masterpiece,5,0.0,0.0,Neutral
540,UgxllSJM0dloRgQ_82l4AaABAg,I feel like they are releasing a new Bugatti every 6 months,I feel like they are releasing a new Bugatti every 6 months,5,0.45454545454545453,0.13636363636363635,Positive
541,UgzBrZSb5tMPjMyhk6N4AaABAg,Love the EB110 in the back ground!,Love the EB110 in the back ground,5,0.3,0.25,Positive
542,Ugw10y6uPkVXwLUa9Bp4AaABAg,Makes you realise how beautiful the older cars were,Makes you realise how beautiful the older cars were,5,0.6666666666666666,0.5083333333333333,Positive
543,Ugw10y6uPkVXwLUa9Bp4AaABAg.9cVwrA4Xxyl9cW7i5l_f7r,Thanks for watching🔝for more investment  information🖕Drop a msg directly,Thanks for watching🔝for more investment  information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
544,UgypKu9WNAH4y3NRkPJ4AaABAg,Top demais,Top demais,5,0.5,0.5,Positive
545,Ugy2SQxB9p0UWaiQmQh4AaABAg,Interesting Design,Interesting Design,4,0.5,0.5,Positive
546,Ugy2SQxB9p0UWaiQmQh4AaABAg.9cFJU3ycE-b9cMEEshzVRK,like or hate ?😂🤣😂,like or hate 😂🤣😂,5,0.9,-0.8,Negative
547,Ugy2SQxB9p0UWaiQmQh4AaABAg.9cFJU3ycE-b9cFS245ko67,1,1,5,0.0,0.0,Neutral
548,UgyKca856ykGmDfNGUV4AaABAg,gonna look great in the garage,gonna look great in the garage,5,0.75,0.8,Positive
549,UgyU08m3Z0wHcp5OOFt4AaABAg,It reminds me so much of the eb110,It reminds me so much of the eb110,5,0.2,0.2,Positive
550,Ugw-NQebiHAWbCFgYlV4AaABAg,I bet you if they took the old design and remade it EXACTLY with upgraded insides and engine but the body is exactly the same it would sell far more than this shit would.,I bet you if they took the old design and remade it EXACTLY with upgraded insides and engine but the body is exactly the same it would sell far more than this shit would,1,0.44642857142857145,0.14285714285714285,Positive
551,UgwfsNK3GKPwg2DXtyB4AaABAg,Interior omg 🤤🤤🤤,Interior omg 🤤🤤🤤,3,0.0,0.0,Neutral
552,UgxLWXninDMun8AfsUJ4AaABAg,"This is not a racecar, it's an artwork. 

you can interpret that as positive or negative, personally, I'd prefer a lightweight driving experience over a Bugatti, but this car is still amazing.","This is not a racecar its an artwork 

you can interpret that as positive or negative personally Id prefer a lightweight driving experience over a Bugatti but this car is still amazing",3,0.5363636363636364,0.13181818181818183,Positive
553,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cLl5OffRcM,"@Zoid Burg hahahahahah fair enough I guess, but you can know the weight, and what people that have driven it think about it.", Burg hahahahahah fair enough I guess but you can know the weight and what people that have driven it think about it,3,0.7,0.35,Positive
554,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cL5f4LWNvD,@Zoid Burg ok i was not sure, Burg ok i was not sure,3,0.6944444444444444,0.125,Positive
555,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cL5Gcp3TX_,@É. Lemyre Bas!,É Lemyre Bas,3,0.0,0.0,Neutral
556,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cL4mCs3DLi,@Zoid Burg Who me or bas ?, Burg Who me or bas ,1,0.0,0.0,Neutral
557,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cKEAnp-eHr,"Yes, because you’ve driven a Bugatti, to know that… 😂",Yes because you’ve driven a Bugatti to know that… 😂,5,0.0,0.0,Neutral
558,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cFuroBkFnf,I prefer a Bugatti more Then anything,I prefer a Bugatti more Then anything,3,0.5,0.5,Positive
559,UgxLWXninDMun8AfsUJ4AaABAg.9cFOexpW01x9cFT0fyQXcX,74,74,3,0.0,0.0,Neutral
560,UgyG7dcEKCadYo63_pF4AaABAg,"Got the car 🚗, thank you. Did not appreciate the almost empty fuel tank. Not so keen on the colour and name, it is ok as a daily driver",Got the car 🚗 thank you Did not appreciate the almost empty fuel tank Not so keen on the colour and name it is ok as a daily driver,3,0.3333333333333333,0.13333333333333333,Positive
561,Ugzu2uBBIXCQMbmlb-94AaABAg,Can’t wait to see Tate’s new vlog on picking this up,Can’t wait to see Tate’s new vlog on picking this up,5,0.45454545454545453,0.13636363636363635,Positive
562,UgyjnyIXrfXzn-Iwzsd4AaABAg,Too much blue!!! Love the interior but exterior needs to be different honestly but still cool,Too much blue Love the interior but exterior needs to be different honestly but still cool,3,0.57,0.29000000000000004,Positive
563,Ugxl-hmYJcrIZFy6wTp4AaABAg,Behind the car stands the group of gentlemen that you paid 2 years salary for by buying this car 🤣,Behind the car stands the group of gentlemen that you paid 2 years salary for by buying this car 🤣,5,0.7,-0.4,Negative
564,UgyFG74pVD0VMK4EU_R4AaABAg,INSANE !! 😱🤯🤩😍🔥,INSANE  😱🤯🤩😍🔥,1,1.0,-1.0,Negative
565,UgyFG74pVD0VMK4EU_R4AaABAg.9cFJiSmf3Mo9cFSF4P5LEC,19,19,3,0.0,0.0,Neutral
566,UgweCtSy9Fa302OgsGt4AaABAg,"Kinda cool. Definitely not worth the money though, you could build anything you imagined cheaper.",Kinda cool Definitely not worth the money though you could build anything you imagined cheaper,3,0.375,0.09999999999999999,Positive
567,Ugz4pTEkSosGj67CUyd4AaABAg,such a beautiful machine. too bad the owner will let it rot in a garage and never drive it,such a beautiful machine too bad the owner will let it rot in a garage and never drive it,1,0.7222222222222222,0.050000000000000044,Positive
568,UgwnI9L_8AjWB0qPkzt4AaABAg,One day i'm using this as my daily I promise.,One day im using this as my daily I promise,5,0.0,0.0,Neutral
569,UgxZeaxsLaI9Fsjgnjt4AaABAg,I know that his car is made by Bugatti but it looks goofy as hell— Almost looks like a car being sold on GTA. 😂,I know that his car is made by Bugatti but it looks goofy as hell— Almost looks like a car being sold on GTA 😂,1,1.0,0.5,Positive
